ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
463287,Male,Yes,50,Yes,Artist,1.0,Average,4.0,Cat_2,3
461392,Male,Yes,71,Yes,Artist,0.0,Average,5.0,Cat_6,3
461546,Female,Yes,72,No,Lawyer,1.0,Low,3.0,Cat_6,1
462130,Male,Yes,45,Yes,Artist,9.0,Average,2.0,Cat_6,3
464684,Female,No,40,No,Engineer,9.0,Low,5.0,Cat_4,1
462276,Female,No,36,Yes,Engineer,4.0,Low,1.0,Cat_6,1
462417,Male,No,30,No,Healthcare,4.0,Low,4.0,Cat_6,4
466463,Female,No,29,Yes,Healthcare,2.0,Low,4.0,Cat_4,2
464736,Male,No,28,Yes,Engineer,0.0,Low,5.0,Cat_4,4
463855,Female,Yes,40,Yes,Artist,1.0,Average,2.0,Cat_6,3
460344,Female,Yes,52,Yes,Artist,14.0,Average,2.0,Cat_6,3
460139,Male,No,26,No,Artist,6.0,Low,6.0,Cat_5,4
464126,Female,No,55,Yes,Marketing,3.0,Low,1.0,Cat_6,2
461286,Female,No,20,No,Doctor,4.0,Low,4.0,Cat_6,4
461621,Female,Yes,87,Yes,Lawyer,0.0,High,2.0,Cat_6,3
460163,Male,No,28,No,Healthcare,0.0,Low,2.0,Cat_4,1
461958,Male,No,38,No,Artist,2.0,Low,2.0,Cat_3,1
464875,Male,Yes,42,No,Entertainment,1.0,Low,2.0,Cat_4,2
464791,Male,Yes,42,No,Marketing,0.0,High,6.0,Cat_4,1
464579,Female,No,29,No,Engineer,1.0,Low,4.0,Cat_6,4
463531,Male,No,32,Yes,Doctor,0.0,Low,4.0,Cat_6,1
465486,Female,Yes,59,No,Artist,1.0,High,2.0,Cat_6,3
460882,Male,No,22,No,Healthcare,0.0,Low,2.0,Cat_3,4
461298,Female,Yes,78,Yes,Artist,1.0,High,2.0,Cat_6,3
461595,Female,No,32,Yes,Healthcare,0.0,Low,3.0,Cat_4,1
459260,Male,Yes,37,Yes,Artist,0.0,Average,4.0,Cat_7,3
462772,Male,Yes,37,Yes,Healthcare,1.0,High,4.0,Cat_6,2
459143,Male,Yes,47,No,Artist,0.0,High,4.0,Cat_6,2
464532,Female,Yes,68,Yes,Lawyer,0.0,High,2.0,Cat_6,1
460056,Male,No,30,Yes,Healthcare,3.0,Low,5.0,Cat_1,3
466761,Female,Yes,48,Yes,Entertainment,2.0,Low,1.0,Cat_1,1
465469,Female,No,43,Yes,Artist,6.0,Low,1.0,Cat_6,3
461886,Male,Yes,33,Yes,Healthcare,9.0,Low,2.0,Cat_6,4
465680,Male,Yes,31,No,Healthcare,0.0,Average,5.0,Cat_4,4
459316,Male,Yes,32,Yes,Healthcare,1.0,Low,2.0,Cat_6,4
465609,Female,No,21,No,Healthcare,1.0,Low,4.0,Cat_2,4
467009,Female,No,29,No,Homemaker,2.0,Low,4.0,Cat_3,4
461766,Female,Yes,35,Yes,Artist,1.0,Low,2.0,Cat_4,1
464938,Male,Yes,46,No,Artist,0.0,Low,3.0,Cat_4,1
462034,Female,Yes,38,Yes,Artist,9.0,High,2.0,Cat_2,2
464049,Female,No,32,Yes,Healthcare,1.0,Low,3.0,Cat_6,3
467925,Female,No,28,Yes,Artist,3.0,Low,7.0,Cat_2,1
463711,Female,Yes,68,Yes,Lawyer,3.0,Low,1.0,Cat_6,1
463846,Female,Yes,45,Yes,Artist,4.0,Low,1.0,Cat_6,3
462064,Male,Yes,58,Yes,Artist,0.0,Average,3.0,Cat_7,3
463249,Male,No,28,No,Entertainment,1.0,Low,2.0,Cat_7,1
464217,Female,No,32,No,Healthcare,12.0,Low,3.0,Cat_6,1
463378,Male,No,30,Yes,Doctor,1.0,Low,1.0,Cat_3,2
463035,Female,Yes,42,No,Homemaker,3.0,Average,4.0,Cat_6,4
465309,Female,No,18,No,Healthcare,6.0,Low,4.0,Cat_7,4
462688,Female,Yes,29,Yes,Healthcare,8.0,Low,3.0,Cat_3,4
459255,Female,No,33,Yes,Healthcare,0.0,Low,3.0,Cat_6,1
467492,Female,Yes,57,Yes,Doctor,1.0,Low,2.0,Cat_7,1
460789,Male,Yes,36,Yes,Executive,1.0,Low,3.0,Cat_6,4
467307,Male,Yes,57,Yes,Executive,1.0,High,3.0,Cat_6,3
464026,Male,No,18,No,Healthcare,1.0,Low,2.0,Cat_6,4
462493,Male,Yes,52,Yes,Artist,1.0,Average,6.0,Cat_6,3
460452,Female,Yes,37,Yes,Entertainment,0.0,Average,2.0,Cat_1,2
459322,Male,No,36,Yes,Marketing,0.0,Low,1.0,Cat_6,1
464066,Female,No,29,Yes,Healthcare,9.0,Low,3.0,Cat_4,1
461114,Male,Yes,45,Yes,Artist,1.0,Average,4.0,Cat_3,3
465165,Male,No,61,Yes,Artist,0.0,Low,1.0,Cat_6,2
464526,Male,Yes,52,Yes,Entertainment,1.0,Average,4.0,Cat_6,1
460666,Female,Yes,49,Yes,Homemaker,14.0,Low,1.0,Cat_6,1
464096,Female,No,31,No,Healthcare,1.0,Low,5.0,Cat_4,3
464891,Male,Yes,42,No,Entertainment,1.0,Low,3.0,Cat_4,1
460107,Male,Yes,51,Yes,Engineer,1.0,Average,5.0,Cat_6,3
467708,Female,No,42,Yes,Healthcare,8.0,Low,1.0,Cat_7,4
461873,Male,No,29,Yes,Doctor,1.0,Low,4.0,Cat_6,3
465181,Female,No,33,Yes,Healthcare,8.0,Low,1.0,Cat_4,1
467320,Female,No,21,No,Healthcare,0.0,Low,4.0,Cat_2,4
459468,Male,Yes,35,No,Artist,9.0,Average,3.0,Cat_6,2
467316,Female,No,42,Yes,Doctor,0.0,Low,1.0,Cat_6,1
466182,Female,No,41,Yes,Artist,2.0,Low,1.0,Cat_6,3
463757,Male,No,39,Yes,Artist,0.0,Low,3.0,Cat_6,2
462314,Female,No,28,No,Doctor,14.0,Low,1.0,Cat_6,1
466652,Female,Yes,61,Yes,Doctor,1.0,Average,2.0,Cat_6,2
461664,Male,Yes,62,Yes,Artist,0.0,Average,4.0,Cat_6,3
464105,Male,Yes,65,Yes,Entertainment,1.0,Average,2.0,Cat_6,3
466790,Male,Yes,45,Yes,Doctor,1.0,Average,2.0,Cat_3,1
463844,Female,Yes,26,Yes,Engineer,9.0,Low,2.0,Cat_6,2
462913,Female,No,25,Yes,Artist,4.0,Low,5.0,Cat_6,3
465541,Female,Yes,45,Yes,Artist,1.0,Average,4.0,Cat_7,3
459149,Male,Yes,43,No,Executive,0.0,High,4.0,Cat_6,2
464508,Male,Yes,49,Yes,Executive,1.0,High,3.0,Cat_6,3
458999,Male,Yes,55,Yes,Artist,1.0,Average,2.0,Cat_6,3
459947,Female,No,37,Yes,Artist,3.0,Low,1.0,Cat_6,2
465500,Male,Yes,65,Yes,Entertainment,1.0,High,2.0,Cat_6,3
466338,Female,No,39,No,Engineer,0.0,Low,3.0,Cat_4,1
465122,Female,Yes,40,Yes,Artist,2.0,Average,2.0,Cat_6,3
465230,Male,Yes,72,Yes,Entertainment,1.0,Average,3.0,Cat_6,3
466369,Female,No,38,No,Homemaker,5.0,Low,1.0,Cat_2,2
463939,Male,No,26,No,Marketing,0.0,Low,5.0,Cat_6,4
460825,Male,No,30,Yes,Doctor,1.0,Low,3.0,Cat_4,4
463471,Male,No,57,Yes,Marketing,1.0,Low,4.0,Cat_7,1
467415,Female,No,31,Yes,Healthcare,1.0,Low,1.0,Cat_6,4
465879,Male,No,39,Yes,Artist,0.0,Low,1.0,Cat_6,1
463961,Female,No,30,No,Engineer,0.0,Low,4.0,Cat_4,1
462634,Female,Yes,43,No,Artist,0.0,Average,3.0,Cat_4,1
463622,Male,No,27,Yes,Healthcare,8.0,Low,1.0,Cat_3,3
466624,Female,Yes,46,No,Artist,0.0,Average,4.0,Cat_3,3
467785,Male,Yes,43,No,Artist,1.0,Low,2.0,Cat_6,2
460578,Male,Yes,28,No,Entertainment,8.0,Average,4.0,Cat_7,4
460198,Male,No,43,Yes,Entertainment,9.0,Low,1.0,Cat_6,4
463581,Female,No,28,Yes,Healthcare,1.0,Low,3.0,Cat_6,4
464574,Male,No,58,No,Healthcare,4.0,Low,2.0,Cat_6,4
462312,Female,No,38,Yes,Engineer,8.0,Low,4.0,Cat_6,1
467971,Female,No,31,Yes,Artist,1.0,Low,4.0,Cat_6,4
464746,Male,Yes,32,No,Executive,4.0,Average,5.0,Cat_4,4
459298,Male,Yes,45,Yes,Artist,4.0,Average,4.0,Cat_6,3
466414,Male,Yes,66,Yes,Artist,1.0,Low,3.0,Cat_6,1
460773,Female,Yes,51,Yes,Artist,1.0,Average,3.0,Cat_6,3
465163,Male,Yes,46,Yes,Artist,11.0,Average,5.0,Cat_6,3
462222,Male,No,20,No,Healthcare,1.0,Low,6.0,Cat_4,4
459342,Female,Yes,84,No,Lawyer,1.0,High,2.0,Cat_6,3
460767,Male,Yes,57,Yes,Entertainment,8.0,Average,5.0,Cat_2,1
464319,Female,No,33,No,Doctor,0.0,Low,1.0,Cat_6,1
462828,Male,No,25,No,Marketing,3.0,Low,3.0,Cat_5,4
465155,Male,Yes,77,Yes,Lawyer,1.0,Low,1.0,Cat_6,3
461704,Male,Yes,30,Yes,Healthcare,1.0,Low,2.0,Cat_6,1
464826,Male,No,23,No,Healthcare,6.0,Low,5.0,Cat_4,4
462677,Female,No,43,Yes,Artist,2.0,Low,4.0,Cat_6,2
465006,Male,No,39,Yes,Entertainment,5.0,Low,1.0,Cat_6,1
463483,Male,Yes,29,No,Executive,1.0,High,2.0,Cat_6,4
459002,Female,Yes,45,No,Engineer,2.0,Low,2.0,Cat_6,4
465990,Male,Yes,48,No,Executive,2.0,High,2.0,Cat_2,4
466044,Male,Yes,27,No,Entertainment,0.0,Average,4.0,Cat_6,1
461163,Female,Yes,60,No,Entertainment,9.0,Low,4.0,Cat_3,2
467106,Male,Yes,45,Yes,Entertainment,4.0,Average,3.0,Cat_2,2
461256,Male,No,33,No,Doctor,1.0,Low,4.0,Cat_4,3
462695,Male,Yes,51,Yes,Artist,8.0,Low,5.0,Cat_6,1
466208,Male,Yes,67,No,Executive,2.0,High,1.0,Cat_6,3
462128,Male,Yes,38,Yes,Artist,9.0,Average,2.0,Cat_6,3
467329,Female,No,40,Yes,Doctor,0.0,Low,1.0,Cat_6,3
461609,Female,Yes,45,Yes,Artist,5.0,Average,2.0,Cat_6,2
464470,Male,Yes,48,Yes,Artist,0.0,Average,4.0,Cat_6,3
462705,Female,Yes,69,No,Lawyer,0.0,Average,2.0,Cat_6,3
465255,Male,No,21,No,Healthcare,9.0,Low,5.0,Cat_6,4
466018,Male,Yes,72,Yes,Artist,0.0,Low,3.0,Cat_4,3
459115,Female,No,21,No,Marketing,1.0,Low,5.0,Cat_4,4
461263,Female,Yes,48,Yes,Artist,1.0,Low,1.0,Cat_4,1
460366,Male,No,28,No,Healthcare,1.0,Low,5.0,Cat_4,4
464106,Male,Yes,55,Yes,Entertainment,1.0,Low,2.0,Cat_6,1
465696,Female,No,56,Yes,Artist,0.0,Low,2.0,Cat_6,3
461627,Male,Yes,50,Yes,Doctor,1.0,Low,2.0,Cat_6,3
467963,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_6,4
462437,Male,No,18,No,Healthcare,0.0,Low,6.0,Cat_6,4
467543,Male,Yes,68,Yes,Lawyer,0.0,High,2.0,Cat_6,2
465206,Male,Yes,47,Yes,Artist,13.0,Low,1.0,Cat_6,3
463040,Male,Yes,75,No,Lawyer,1.0,High,2.0,Cat_6,2
461668,Male,Yes,50,Yes,Artist,3.0,Average,4.0,Cat_2,3
461955,Male,No,31,Yes,Healthcare,0.0,Low,4.0,Cat_6,4
467139,Female,No,30,Yes,Artist,0.0,Low,3.0,Cat_6,1
459366,Female,Yes,41,Yes,Artist,0.0,Low,4.0,Cat_6,1
462167,Female,Yes,35,No,Healthcare,2.0,Low,1.0,Cat_6,1
466752,Male,Yes,37,Yes,Healthcare,0.0,Low,1.0,Cat_6,4
466902,Male,Yes,50,Yes,Doctor,0.0,Average,3.0,Cat_6,3
459534,Male,Yes,36,Yes,Artist,0.0,Average,2.0,Cat_6,3
463399,Female,No,26,No,Marketing,3.0,Low,3.0,Cat_3,1
464878,Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_4,4
467599,Female,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,4
466226,Female,Yes,45,Yes,Artist,0.0,Average,5.0,Cat_6,3
463576,Female,No,31,No,Doctor,0.0,Low,4.0,Cat_6,4
464911,Male,Yes,56,Yes,Artist,0.0,Average,3.0,Cat_4,3
463909,Female,No,25,Yes,Healthcare,1.0,Low,3.0,Cat_6,2
466099,Female,Yes,73,Yes,Lawyer,1.0,Low,1.0,Cat_6,2
464427,Male,Yes,62,Yes,Doctor,1.0,Average,4.0,Cat_3,3
463951,Male,Yes,46,No,Entertainment,0.0,Average,3.0,Cat_6,1
465289,Male,Yes,25,Yes,Executive,1.0,High,2.0,Cat_6,1
464219,Male,No,27,Yes,Marketing,1.0,Low,2.0,Cat_3,1
467098,Male,Yes,87,No,Executive,1.0,Low,2.0,Cat_6,1
467451,Female,Yes,47,Yes,Artist,0.0,Low,1.0,Cat_1,1
465137,Male,Yes,57,Yes,Artist,1.0,Average,4.0,Cat_6,3
462289,Male,Yes,60,Yes,Artist,0.0,Average,4.0,Cat_3,1
467647,Male,No,28,Yes,Healthcare,2.0,Low,3.0,Cat_6,4
459803,Male,No,39,Yes,Doctor,4.0,Low,3.0,Cat_6,3
465972,Female,No,47,Yes,Marketing,9.0,Low,1.0,Cat_6,4
464136,Male,Yes,69,Yes,Artist,0.0,Average,3.0,Cat_6,1
459286,Female,No,42,Yes,Artist,0.0,Low,1.0,Cat_6,4
463580,Female,Yes,46,Yes,Engineer,1.0,Low,1.0,Cat_6,4
466636,Female,No,23,No,Marketing,3.0,Low,3.0,Cat_6,3
461064,Male,No,45,Yes,Artist,1.0,Low,5.0,Cat_6,3
461597,Female,Yes,38,Yes,Doctor,1.0,Average,4.0,Cat_6,2
458990,Female,Yes,71,No,Lawyer,1.0,High,3.0,Cat_6,4
461351,Female,No,26,No,Doctor,0.0,Low,2.0,Cat_6,4
464420,Female,Yes,60,Yes,Artist,8.0,High,2.0,Cat_6,3
462060,Female,Yes,46,Yes,Artist,1.0,Average,2.0,Cat_6,3
465707,Male,Yes,39,Yes,Entertainment,1.0,Average,4.0,Cat_3,3
463733,Female,No,18,No,Healthcare,1.0,Low,3.0,Cat_6,4
463960,Male,Yes,26,Yes,Doctor,1.0,Average,2.0,Cat_7,1
462395,Male,Yes,53,Yes,Artist,1.0,High,2.0,Cat_6,4
461015,Male,Yes,40,Yes,Entertainment,1.0,Average,2.0,Cat_3,3
466267,Male,Yes,26,Yes,Entertainment,0.0,Average,3.0,Cat_3,1
464056,Female,Yes,65,Yes,Artist,0.0,Average,2.0,Cat_6,3
465898,Female,No,37,Yes,Artist,12.0,Low,2.0,Cat_6,1
465361,Male,No,25,No,Healthcare,0.0,Low,4.0,Cat_3,3
461394,Female,No,21,No,Engineer,0.0,Low,5.0,Cat_2,4
466269,Female,No,25,No,Healthcare,0.0,Low,4.0,Cat_2,4
466213,Male,No,23,No,Healthcare,4.0,Low,5.0,Cat_6,4
465550,Female,No,30,Yes,Healthcare,1.0,Low,6.0,Cat_3,4
463451,Female,No,30,No,Doctor,0.0,Low,4.0,Cat_6,4
463877,Male,Yes,42,No,Entertainment,0.0,Average,4.0,Cat_4,1
463876,Male,Yes,49,Yes,Entertainment,1.0,Average,5.0,Cat_6,3
465448,Male,No,32,No,Healthcare,0.0,Low,3.0,Cat_2,1
459325,Male,Yes,26,No,Executive,9.0,High,4.0,Cat_6,4
467233,Female,No,67,No,Artist,1.0,Low,2.0,Cat_6,2
465264,Male,Yes,88,No,Executive,0.0,Low,1.0,Cat_6,1
461811,Female,No,40,Yes,Healthcare,8.0,Low,4.0,Cat_2,4
465368,Male,No,18,No,Healthcare,7.0,Low,3.0,Cat_1,4
467693,Male,Yes,61,Yes,Entertainment,7.0,High,5.0,Cat_6,2
461499,Female,Yes,25,No,Engineer,0.0,Average,2.0,Cat_4,1
465936,Male,No,35,Yes,Artist,6.0,Low,3.0,Cat_6,2
459748,Male,Yes,46,No,Executive,0.0,High,2.0,Cat_6,3
466376,Female,Yes,53,No,Homemaker,2.0,High,3.0,Cat_6,2
460215,Male,Yes,48,Yes,Entertainment,9.0,Low,1.0,Cat_6,4
462076,Male,Yes,75,Yes,Lawyer,1.0,Low,2.0,Cat_6,4
465756,Male,No,23,No,Healthcare,1.0,Low,3.0,Cat_4,4
463573,Male,No,29,No,Doctor,1.0,Low,2.0,Cat_6,4
463455,Male,Yes,46,No,Artist,0.0,Low,2.0,Cat_6,2
460841,Female,No,61,Yes,Marketing,1.0,Low,1.0,Cat_6,4
463959,Female,No,37,No,Artist,1.0,Low,1.0,Cat_6,2
461792,Female,No,23,No,Healthcare,6.0,Low,5.0,Cat_2,4
462791,Female,No,33,No,Healthcare,7.0,Low,4.0,Cat_5,4
463102,Male,No,41,No,Entertainment,0.0,Low,2.0,Cat_6,4
462659,Male,Yes,25,Yes,Entertainment,8.0,Average,2.0,Cat_6,1
463408,Male,No,33,No,Marketing,2.0,Low,3.0,Cat_6,4
462071,Male,Yes,43,No,Doctor,0.0,Low,2.0,Cat_6,1
464806,Male,Yes,25,No,Executive,1.0,Low,2.0,Cat_4,4
463664,Female,No,26,No,Engineer,0.0,Low,1.0,Cat_6,1
467795,Male,No,22,No,Healthcare,1.0,Low,5.0,Cat_6,4
459141,Male,Yes,28,No,Artist,0.0,Average,2.0,Cat_6,4
465900,Female,No,36,Yes,Entertainment,7.0,Low,1.0,Cat_6,1
467265,Female,No,28,No,Healthcare,1.0,Low,3.0,Cat_4,3
464490,Male,Yes,85,Yes,Artist,1.0,High,4.0,Cat_6,1
460411,Male,Yes,43,Yes,Healthcare,7.0,High,2.0,Cat_6,1
466491,Male,Yes,82,No,Executive,1.0,High,2.0,Cat_6,2
465248,Female,No,18,No,Healthcare,3.0,Low,3.0,Cat_2,4
463308,Male,Yes,53,Yes,Engineer,1.0,Low,2.0,Cat_3,1
463478,Male,Yes,50,Yes,Artist,0.0,Average,4.0,Cat_6,2
465396,Female,Yes,39,No,Engineer,9.0,Average,6.0,Cat_4,4
461954,Female,Yes,35,No,Engineer,2.0,Average,6.0,Cat_2,2
463800,Female,No,33,Yes,Engineer,1.0,Low,3.0,Cat_6,1
459894,Female,Yes,35,Yes,Healthcare,1.0,Low,3.0,Cat_6,3
459778,Male,Yes,48,Yes,Entertainment,0.0,Average,4.0,Cat_6,2
464662,Female,Yes,50,Yes,Artist,1.0,High,3.0,Cat_4,3
460878,Male,Yes,47,No,Entertainment,0.0,Average,4.0,Cat_6,3
462187,Female,No,50,Yes,Artist,4.0,Low,1.0,Cat_6,3
461908,Female,No,26,No,Healthcare,10.0,Low,1.0,Cat_6,4
461951,Male,No,21,No,Healthcare,0.0,Low,4.0,Cat_6,4
465352,Male,Yes,61,Yes,Entertainment,1.0,Average,4.0,Cat_6,3
464258,Female,Yes,88,No,Lawyer,0.0,High,2.0,Cat_6,2
464215,Male,No,72,No,Marketing,1.0,Low,2.0,Cat_6,4
467561,Male,Yes,61,Yes,Artist,1.0,Low,2.0,Cat_6,2
464665,Female,Yes,51,No,Engineer,1.0,Average,5.0,Cat_4,2
460670,Male,No,42,Yes,Artist,6.0,Low,2.0,Cat_3,2
461486,Male,Yes,59,No,Entertainment,8.0,Average,3.0,Cat_6,3
459526,Female,No,45,Yes,Healthcare,4.0,Low,1.0,Cat_6,1
466492,Female,Yes,85,Yes,Lawyer,0.0,High,2.0,Cat_6,1
459489,Male,Yes,46,Yes,Doctor,1.0,Average,4.0,Cat_6,2
459681,Female,Yes,32,Yes,Artist,0.0,Average,2.0,Cat_6,2
462971,Female,Yes,70,Yes,Engineer,0.0,Low,1.0,Cat_6,3
461221,Female,No,30,No,Marketing,1.0,Low,4.0,Cat_6,2
464090,Female,No,33,Yes,Engineer,1.0,Low,2.0,Cat_6,1
459822,Female,No,37,Yes,Engineer,0.0,Low,1.0,Cat_4,4
462540,Male,Yes,32,Yes,Entertainment,6.0,Low,2.0,Cat_2,2
467411,Male,Yes,52,Yes,Artist,0.0,High,2.0,Cat_6,2
463997,Female,Yes,42,No,Entertainment,0.0,Average,3.0,Cat_6,2
464103,Male,Yes,47,Yes,Artist,3.0,Average,2.0,Cat_6,2
465751,Female,Yes,52,Yes,Artist,9.0,Low,2.0,Cat_6,3
459797,Male,Yes,66,Yes,Entertainment,0.0,Average,3.0,Cat_6,3
464572,Female,Yes,47,Yes,Marketing,1.0,Low,1.0,Cat_6,4
462352,Male,Yes,52,Yes,Entertainment,1.0,Average,3.0,Cat_6,2
460513,Male,No,27,No,Healthcare,2.0,Low,4.0,Cat_3,4
463228,Female,Yes,56,Yes,Artist,0.0,Average,5.0,Cat_6,2
464765,Female,Yes,53,No,Engineer,7.0,Average,6.0,Cat_4,1
463720,Female,Yes,45,Yes,Artist,1.0,Average,4.0,Cat_4,2
460799,Female,No,37,No,Homemaker,1.0,Low,1.0,Cat_1,4
460891,Female,Yes,36,No,Artist,2.0,Average,4.0,Cat_3,3
460311,Male,No,25,Yes,Entertainment,2.0,Low,3.0,Cat_1,4
466727,Female,Yes,45,Yes,Artist,1.0,Average,2.0,Cat_6,2
465138,Male,No,35,Yes,Entertainment,1.0,Low,3.0,Cat_3,1
466361,Female,Yes,72,Yes,Lawyer,1.0,High,2.0,Cat_6,2
463154,Female,Yes,31,No,Artist,1.0,Low,4.0,Cat_6,4
462967,Male,Yes,47,No,Entertainment,4.0,Average,3.0,Cat_6,2
460908,Male,No,20,No,Healthcare,7.0,Low,3.0,Cat_6,4
467560,Female,Yes,73,Yes,Lawyer,1.0,Low,2.0,Cat_6,2
463281,Male,Yes,25,No,Entertainment,3.0,Average,2.0,Cat_3,4
462466,Male,Yes,52,Yes,Executive,0.0,High,4.0,Cat_6,3
463744,Female,No,27,Yes,Artist,1.0,Low,6.0,Cat_6,3
464209,Male,Yes,52,Yes,Executive,1.0,Average,4.0,Cat_2,3
462528,Female,Yes,49,Yes,Artist,0.0,Low,1.0,Cat_6,3
460061,Male,No,45,Yes,Marketing,0.0,Low,1.0,Cat_3,4
466188,Male,Yes,59,Yes,Artist,4.0,Low,1.0,Cat_4,2
467914,Female,No,18,No,Healthcare,8.0,Low,5.0,Cat_6,4
462758,Male,No,18,No,Healthcare,0.0,Low,3.0,Cat_6,4
465704,Male,Yes,55,No,Artist,1.0,Low,1.0,Cat_6,3
460397,Female,No,59,Yes,Entertainment,1.0,Low,1.0,Cat_6,1
466676,Male,No,22,No,Healthcare,0.0,Low,2.0,Cat_6,4
465024,Male,Yes,52,Yes,Executive,0.0,High,4.0,Cat_6,3
461630,Male,Yes,51,Yes,Artist,1.0,Average,3.0,Cat_6,3
465328,Male,Yes,35,No,Executive,0.0,High,5.0,Cat_6,1
461220,Female,No,26,No,Executive,8.0,Low,3.0,Cat_6,4
463935,Male,Yes,38,Yes,Entertainment,1.0,Average,2.0,Cat_6,3
460514,Male,Yes,43,Yes,Doctor,1.0,Low,4.0,Cat_3,1
466262,Male,No,41,Yes,Entertainment,1.0,Low,2.0,Cat_3,1
460890,Male,Yes,47,Yes,Artist,0.0,Average,4.0,Cat_3,3
466415,Male,Yes,71,No,Marketing,1.0,Low,1.0,Cat_6,4
462392,Female,No,32,Yes,Entertainment,1.0,Low,3.0,Cat_6,1
459706,Male,Yes,60,Yes,Entertainment,1.0,Average,3.0,Cat_6,3
467446,Female,No,37,Yes,Artist,9.0,Low,1.0,Cat_2,1
460528,Male,Yes,48,Yes,Homemaker,9.0,Low,1.0,Cat_3,3
459212,Female,Yes,68,Yes,Artist,1.0,Average,2.0,Cat_6,3
462364,Male,Yes,51,No,Artist,0.0,Low,3.0,Cat_6,1
464549,Male,Yes,52,Yes,Executive,1.0,Low,4.0,Cat_6,3
464555,Male,Yes,31,Yes,Marketing,13.0,High,4.0,Cat_4,4
462027,Male,No,39,No,Engineer,1.0,Low,1.0,Cat_6,1
467123,Female,Yes,50,Yes,Executive,4.0,High,3.0,Cat_6,2
467826,Male,No,18,No,Healthcare,0.0,Low,6.0,Cat_6,4
461837,Male,Yes,37,Yes,Artist,0.0,Low,2.0,Cat_6,3
467328,Female,Yes,50,Yes,Doctor,1.0,Average,3.0,Cat_6,2
464025,Male,No,19,No,Healthcare,1.0,Low,6.0,Cat_6,4
460385,Male,No,31,Yes,Healthcare,0.0,Low,4.0,Cat_6,4
462551,Male,Yes,53,Yes,Doctor,14.0,Average,2.0,Cat_6,2
462047,Female,Yes,26,Yes,Artist,12.0,Average,2.0,Cat_6,2
459958,Male,No,37,Yes,Healthcare,8.0,Low,3.0,Cat_6,4
461059,Female,Yes,48,No,Lawyer,1.0,High,2.0,Cat_6,4
461227,Male,No,21,No,Healthcare,0.0,Low,4.0,Cat_6,4
466246,Male,No,19,No,Healthcare,0.0,Low,4.0,Cat_2,4
467048,Female,Yes,65,Yes,Lawyer,0.0,High,3.0,Cat_6,2
467362,Male,Yes,73,No,Executive,1.0,Low,1.0,Cat_6,2
459846,Female,Yes,50,Yes,Artist,1.0,Average,3.0,Cat_6,2
460351,Male,Yes,70,Yes,Lawyer,0.0,Low,1.0,Cat_6,1
459515,Male,Yes,58,Yes,Engineer,0.0,Low,1.0,Cat_6,4
460829,Male,No,18,Yes,Healthcare,1.0,Low,2.0,Cat_6,4
466559,Male,No,32,No,Healthcare,0.0,Low,4.0,Cat_6,4
467236,Female,No,40,Yes,Lawyer,4.0,Low,1.0,Cat_6,2
461816,Female,No,49,Yes,Marketing,0.0,Low,5.0,Cat_6,1
467409,Male,No,35,Yes,Artist,8.0,Low,1.0,Cat_6,1
466299,Female,Yes,40,Yes,Engineer,0.0,Low,2.0,Cat_2,2
464565,Male,No,30,Yes,Marketing,12.0,Low,4.0,Cat_6,4
465906,Female,No,35,Yes,Artist,5.0,Low,1.0,Cat_6,1
460950,Male,Yes,28,No,Doctor,0.0,Low,5.0,Cat_1,4
459649,Male,Yes,39,Yes,Healthcare,1.0,Average,2.0,Cat_6,4
461077,Male,No,39,Yes,Entertainment,1.0,Low,8.0,Cat_3,1
464642,Female,Yes,26,Yes,Engineer,6.0,High,7.0,Cat_4,4
463741,Male,Yes,36,Yes,Artist,0.0,High,3.0,Cat_6,3
465253,Male,No,21,No,Healthcare,1.0,Low,3.0,Cat_7,4
459936,Female,No,45,Yes,Artist,2.0,Low,1.0,Cat_6,2
462998,Male,Yes,45,No,Entertainment,10.0,Average,4.0,Cat_6,2
464179,Female,Yes,63,Yes,Artist,0.0,Average,3.0,Cat_6,3
465655,Female,No,45,Yes,Artist,1.0,Low,1.0,Cat_6,1
462988,Female,Yes,27,Yes,Healthcare,9.0,High,2.0,Cat_6,4
463933,Male,Yes,47,No,Executive,0.0,Low,7.0,Cat_4,1
462111,Male,Yes,36,Yes,Artist,6.0,Average,4.0,Cat_6,3
462747,Male,No,25,No,Doctor,7.0,Low,4.0,Cat_6,3
462279,Male,No,32,No,Healthcare,0.0,Low,7.0,Cat_6,4
463383,Male,Yes,41,No,Executive,6.0,High,3.0,Cat_4,1
459743,Female,Yes,50,Yes,Artist,9.0,Average,4.0,Cat_6,1
461762,Female,Yes,63,Yes,Artist,0.0,High,2.0,Cat_6,3
464121,Female,Yes,62,Yes,Engineer,1.0,Low,1.0,Cat_6,2
465051,Male,Yes,63,Yes,Marketing,1.0,High,3.0,Cat_6,3
460140,Female,Yes,36,Yes,Artist,5.0,Low,2.0,Cat_6,2
466197,Female,Yes,31,No,Engineer,8.0,Low,2.0,Cat_4,3
460433,Female,No,45,No,Entertainment,8.0,Low,2.0,Cat_6,1
